"";"inst_all";"V2"
"730";"https://openalex.org/I1300065529";1
"731";"https://openalex.org/I130009713";1
"732";"https://openalex.org/I1300393620";10
"733";"https://openalex.org/I130054616";2
"734";"https://openalex.org/I1300976906";9
"735";"https://openalex.org/I130137553";3
"736";"https://openalex.org/I130154697";4
"737";"https://openalex.org/I1301669915";5
"738";"https://openalex.org/I1301844980";1
"739";"https://openalex.org/I130186095";3
"740";"https://openalex.org/I130194489";207
"741";"https://openalex.org/I1301991143";1
"742";"https://openalex.org/I130217899";16
"743";"https://openalex.org/I130218214";241
"744";"https://openalex.org/I1302269238";3
"745";"https://openalex.org/I130238516";53
"746";"https://openalex.org/I1302404375";2
"747";"https://openalex.org/I1302485747";1
"748";"https://openalex.org/I1302839792";1
"749";"https://openalex.org/I130291710";17
"750";"https://openalex.org/I130294970";19
"751";"https://openalex.org/I1302991022";1
"752";"https://openalex.org/I1303077703";2
"753";"https://openalex.org/I130309236";10
"754";"https://openalex.org/I130343225";217
"755";"https://openalex.org/I1304256225";1
"756";"https://openalex.org/I130438778";26
"757";"https://openalex.org/I130442723";39
"758";"https://openalex.org/I1304442876";1
"759";"https://openalex.org/I130480701";81
"760";"https://openalex.org/I130510345";16
"761";"https://openalex.org/I1305126327";11
"762";"https://openalex.org/I130541836";8
"763";"https://openalex.org/I1305577998";1
"764";"https://openalex.org/I1305695959";7
"765";"https://openalex.org/I1306291479";3
"766";"https://openalex.org/I1306409833";2
"767";"https://openalex.org/I130653702";2
"768";"https://openalex.org/I130654763";2
"769";"https://openalex.org/I1306567688";2
"770";"https://openalex.org/I1306601404";3
"771";"https://openalex.org/I1306687154";2
"772";"https://openalex.org/I130692619";6
"773";"https://openalex.org/I130701412";41
"774";"https://openalex.org/I130701444";16
"775";"https://openalex.org/I1307112335";2
"776";"https://openalex.org/I130741802";2
"777";"https://openalex.org/I130750295";13
"778";"https://openalex.org/I1307569355";2
"779";"https://openalex.org/I1307585291";4
"780";"https://openalex.org/I130767617";17
"781";"https://openalex.org/I130769515";239
"782";"https://openalex.org/I1307756421";6
"783";"https://openalex.org/I130785548";4
"784";"https://openalex.org/I1307903636";4
"785";"https://openalex.org/I1308199089";7
"786";"https://openalex.org/I130823665";37
"787";"https://openalex.org/I130828816";79
"788";"https://openalex.org/I1308321612";8
"789";"https://openalex.org/I1308891854";3
"790";"https://openalex.org/I1308893265";10
"791";"https://openalex.org/I1308952385";9
"792";"https://openalex.org/I130905186";1
"793";"https://openalex.org/I130913789";3
"794";"https://openalex.org/I1309191912";1
"795";"https://openalex.org/I130929987";8
"796";"https://openalex.org/I1309796872";17
"797";"https://openalex.org/I1310145890";25
"798";"https://openalex.org/I1310269161";1
"799";"https://openalex.org/I1310421338";1
"800";"https://openalex.org/I1311157440";16
"801";"https://openalex.org/I1311308879";2
"802";"https://openalex.org/I131155284";3
"803";"https://openalex.org/I1311688040";2
"804";"https://openalex.org/I1311737585";1
"805";"https://openalex.org/I131209590";1
"806";"https://openalex.org/I131221577";4
"807";"https://openalex.org/I1312237181";2
"808";"https://openalex.org/I131231118";6
"809";"https://openalex.org/I131249849";33
"810";"https://openalex.org/I1312732213";1
"811";"https://openalex.org/I1313079697";2
"812";"https://openalex.org/I1313323035";69
"813";"https://openalex.org/I13134134";38
"814";"https://openalex.org/I1313416372";9
"815";"https://openalex.org/I1314042554";3
"816";"https://openalex.org/I13144388";9
"817";"https://openalex.org/I1314466530";16
"818";"https://openalex.org/I1314665148";10
"819";"https://openalex.org/I1314707548";2
"820";"https://openalex.org/I1314849024";3
"821";"https://openalex.org/I1315085146";11
"822";"https://openalex.org/I1315279114";1
"823";"https://openalex.org/I1315501941";1
"824";"https://openalex.org/I131550537";27
"825";"https://openalex.org/I1315541505";11
"826";"https://openalex.org/I131561025";3
"827";"https://openalex.org/I131564278";1
"828";"https://openalex.org/I1315792047";4
"829";"https://openalex.org/I1315836254";3
"830";"https://openalex.org/I1315852903";2
"831";"https://openalex.org/I1315890572";2
"832";"https://openalex.org/I1316017877";2
"833";"https://openalex.org/I1316184350";2
"834";"https://openalex.org/I1316209757";4
"835";"https://openalex.org/I131632401";2
"836";"https://openalex.org/I131651094";33
"837";"https://openalex.org/I1316535847";1
"838";"https://openalex.org/I1316675753";3
"839";"https://openalex.org/I1316901054";4
"840";"https://openalex.org/I1317239608";3
"841";"https://openalex.org/I131729948";69
"842";"https://openalex.org/I13175533";8
"843";"https://openalex.org/I131762061";26
"844";"https://openalex.org/I1317621060";9
"845";"https://openalex.org/I1317680332";1
"846";"https://openalex.org/I1317774081";7
"847";"https://openalex.org/I1317776637";2
"848";"https://openalex.org/I1318003438";2
"849";"https://openalex.org/I131835042";19
"850";"https://openalex.org/I131868736";102
"851";"https://openalex.org/I1319063186";4
"852";"https://openalex.org/I1319328641";7
"853";"https://openalex.org/I1319360392";45
"854";"https://openalex.org/I131948415";52
"855";"https://openalex.org/I1319577703";3
"856";"https://openalex.org/I1319597252";3
"857";"https://openalex.org/I1319660883";5
"858";"https://openalex.org/I1319772413";2
"859";"https://openalex.org/I1319815248";2
"860";"https://openalex.org/I1320351128";3
"861";"https://openalex.org/I1320481043";3
"862";"https://openalex.org/I132053463";23
"863";"https://openalex.org/I1320745970";8
"864";"https://openalex.org/I1320758411";1
"865";"https://openalex.org/I1321686444";1
"866";"https://openalex.org/I132257509";7
"867";"https://openalex.org/I1322780083";10
"868";"https://openalex.org/I132286405";24
"869";"https://openalex.org/I1323121030";32
"870";"https://openalex.org/I1323252656";6
"871";"https://openalex.org/I1323276237";2
"872";"https://openalex.org/I1323554757";6
"873";"https://openalex.org/I132357854";18
"874";"https://openalex.org/I132358288";2
"875";"https://openalex.org/I132359460";17
"876";"https://openalex.org/I13236232";2
"877";"https://openalex.org/I132389103";4
"878";"https://openalex.org/I1324288179";2
"879";"https://openalex.org/I1324290694";1
"880";"https://openalex.org/I1325072066";13
"881";"https://openalex.org/I1325598122";10
"882";"https://openalex.org/I132586189";3
"883";"https://openalex.org/I1326018075";1
"884";"https://openalex.org/I1326116301";6
"885";"https://openalex.org/I1326271269";2
"886";"https://openalex.org/I13268429";9
"887";"https://openalex.org/I1327095140";1
"888";"https://openalex.org/I1327163397";14
"889";"https://openalex.org/I1327237609";8
"890";"https://openalex.org/I132735039";35
"891";"https://openalex.org/I132806614";16
"892";"https://openalex.org/I1328215151";3
"893";"https://openalex.org/I1328540965";8
"894";"https://openalex.org/I1328775524";17
"895";"https://openalex.org/I132877587";13
"896";"https://openalex.org/I1328914791";1
"897";"https://openalex.org/I1329267311";1
"898";"https://openalex.org/I1329536732";17
"899";"https://openalex.org/I1329578906";6
"900";"https://openalex.org/I132976966";5
"901";"https://openalex.org/I1329801235";1
"902";"https://openalex.org/I1329879541";2
"903";"https://openalex.org/I1330342723";3
"904";"https://openalex.org/I1330665745";1
"905";"https://openalex.org/I1330688353";3
"906";"https://openalex.org/I1330855593";2
"907";"https://openalex.org/I1330989302";1
"908";"https://openalex.org/I1331070479";5
"909";"https://openalex.org/I1331084196";1
"910";"https://openalex.org/I1331168281";10
"911";"https://openalex.org/I1331244760";1
"912";"https://openalex.org/I1331278255";2
"913";"https://openalex.org/I1331321872";6
"914";"https://openalex.org/I1331384533";23
"915";"https://openalex.org/I1331500379";2
"916";"https://openalex.org/I1331816111";2
"917";"https://openalex.org/I1331897569";1
"918";"https://openalex.org/I133190216";13
"919";"https://openalex.org/I1332124652";10
"920";"https://openalex.org/I133229071";7
"921";"https://openalex.org/I1332353952";2
"922";"https://openalex.org/I1332387789";3
"923";"https://openalex.org/I1332873766";2
"924";"https://openalex.org/I1333070841";2
"925";"https://openalex.org/I1333153716";2
"926";"https://openalex.org/I1333622710";4
"927";"https://openalex.org/I1334281882";2
"928";"https://openalex.org/I1334329717";15
"929";"https://openalex.org/I1334529163";3
"930";"https://openalex.org/I1334696734";1
"931";"https://openalex.org/I1334704838";1
"932";"https://openalex.org/I1334725840";1
"933";"https://openalex.org/I133498377";1
"934";"https://openalex.org/I133529467";10
"935";"https://openalex.org/I133533813";9
"936";"https://openalex.org/I1335376613";1
"937";"https://openalex.org/I1335486098";1
"938";"https://openalex.org/I133557312";17
"939";"https://openalex.org/I133599470";6
"940";"https://openalex.org/I1336277565";8
"941";"https://openalex.org/I1336379959";1
"942";"https://openalex.org/I1336432201";11
"943";"https://openalex.org/I1336834208";43
"944";"https://openalex.org/I1336856363";4
"945";"https://openalex.org/I1336862989";2
"946";"https://openalex.org/I1336910626";1
"947";"https://openalex.org/I133731052";62
"948";"https://openalex.org/I133738476";5
"949";"https://openalex.org/I133743585";135
"950";"https://openalex.org/I1337471766";3
"951";"https://openalex.org/I133769559";1
"952";"https://openalex.org/I133771110";73
"953";"https://openalex.org/I1337719021";2
"954";"https://openalex.org/I13377790";2
"955";"https://openalex.org/I1338124936";2
"956";"https://openalex.org/I1338195976";7
"957";"https://openalex.org/I1338293689";6
"958";"https://openalex.org/I133837150";69
"959";"https://openalex.org/I1338511612";44
"960";"https://openalex.org/I1338678786";2
"961";"https://openalex.org/I133879957";5
"962";"https://openalex.org/I133903919";1
"963";"https://openalex.org/I1339248906";1
"964";"https://openalex.org/I133937715";2
"965";"https://openalex.org/I133960621";1
"966";"https://openalex.org/I133978751";2
"967";"https://openalex.org/I133984924";9
"968";"https://openalex.org/I133999245";213
"969";"https://openalex.org/I13402291";10
"970";"https://openalex.org/I134037030";1
"971";"https://openalex.org/I134052481";2
"972";"https://openalex.org/I1340669248";6
"973";"https://openalex.org/I1340685415";1
"974";"https://openalex.org/I1340728805";15
"975";"https://openalex.org/I134085113";19
"976";"https://openalex.org/I1340918713";1
"977";"https://openalex.org/I1341049462";13
"978";"https://openalex.org/I134113660";9
"979";"https://openalex.org/I1341202592";2
"980";"https://openalex.org/I1341282493";1
"981";"https://openalex.org/I1341412227";4
"982";"https://openalex.org/I134161618";67
"983";"https://openalex.org/I1341618623";1
"984";"https://openalex.org/I1341847395";2
"985";"https://openalex.org/I134231150";1
"986";"https://openalex.org/I1342364093";1
"987";"https://openalex.org/I134282035";4
"988";"https://openalex.org/I1342895125";1
"989";"https://openalex.org/I1343253667";4
"990";"https://openalex.org/I1343551460";1
"991";"https://openalex.org/I134386540";12
"992";"https://openalex.org/I1343871089";1
"993";"https://openalex.org/I134446601";4
"994";"https://openalex.org/I134542131";9
"995";"https://openalex.org/I134626604";6
"996";"https://openalex.org/I134635517";337
"997";"https://openalex.org/I134687103";10
"998";"https://openalex.org/I134694890";18
"999";"https://openalex.org/I134695357";7
"1000";"https://openalex.org/I13469542";18
"1001";"https://openalex.org/I134705546";4
"1002";"https://openalex.org/I134784518";8
"1003";"https://openalex.org/I134820265";20
"1004";"https://openalex.org/I134892692";3
"1005";"https://openalex.org/I134900695";2
"1006";"https://openalex.org/I134987099";9
"1007";"https://openalex.org/I135070504";1
"1008";"https://openalex.org/I13511017";9
"1009";"https://openalex.org/I135117807";9
"1010";"https://openalex.org/I135120706";22
"1011";"https://openalex.org/I135140700";13
"1012";"https://openalex.org/I1351752";9
"1013";"https://openalex.org/I135191193";16
"1014";"https://openalex.org/I13521601";3
"1015";"https://openalex.org/I135226738";9
"1016";"https://openalex.org/I135237710";33
"1017";"https://openalex.org/I135310074";36
"1018";"https://openalex.org/I135369504";7
"1019";"https://openalex.org/I135388327";46
"1020";"https://openalex.org/I135428043";11
"1021";"https://openalex.org/I135437138";3
"1022";"https://openalex.org/I1354457";8
"1023";"https://openalex.org/I135458274";2
"1024";"https://openalex.org/I135474949";1
"1025";"https://openalex.org/I135564639";1
"1026";"https://openalex.org/I135598925";33
"1027";"https://openalex.org/I135714990";1
"1028";"https://openalex.org/I135768898";33
"1029";"https://openalex.org/I135790613";11
"1030";"https://openalex.org/I135805028";1
"1031";"https://openalex.org/I135822937";1
"1032";"https://openalex.org/I135836153";16
"1033";"https://openalex.org/I135905480";10
"1034";"https://openalex.org/I13590829";20
"1035";"https://openalex.org/I13591777";49
